,asset_id,data_end,data_orderbook_end,data_orderbook_start,data_quote_end,data_quote_start,data_start,data_symbols_count,data_trade_count,data_trade_end,data_trade_start,name,type_is_crypto
942,CREVA,2018-04-01,2018-04-01T03:03:29.5409341Z,2017-03-14T20:10:38.0381738Z,2018-04-01T03:03:29.5409341Z,2017-03-14T20:10:38.0381738Z,2017-03-12,9,35534.0,2018-03-31T22:46:24.0000000Z,2017-03-12T20:29:36.0000000Z,CrevaCoin,1
943,CNNC,2018-04-01,2018-04-01T02:50:16.9722203Z,2017-05-05T02:04:00.6396162Z,2018-04-01T02:50:16.9722203Z,2017-05-05T02:04:00.6396162Z,2017-05-05,10,35366.0,2018-03-31T23:17:39.0000000Z,2017-05-08T16:10:14.0000000Z,Cannation,1
944,MAY,2018-04-01,2018-04-01T03:18:52.7127798Z,2017-05-05T02:18:01.5622208Z,2018-04-01T03:18:52.7127798Z,2017-05-05T02:18:01.5622208Z,2017-05-05,7,35033.0,2018-04-01T03:21:46.0000000Z,2017-05-05T12:00:22.0000000Z,Theresa May Coin,1
945,HMP,2018-04-01,2018-04-01T03:06:25.7906781Z,2017-03-14T20:33:57.3461909Z,2018-04-01T03:06:25.7906781Z,2017-03-14T20:33:57.3461909Z,2017-03-14,10,34964.0,2018-03-31T22:54:48.0000000Z,2017-03-17T13:41:17.0000000Z,HempCoin,1
946,COV,2018-04-01,2018-04-01T02:55:41.9971858Z,2017-03-18T23:39:05.8954602Z,2018-04-01T02:55:41.9971858Z,2017-03-18T23:39:05.8954602Z,2017-01-07,12,34962.0,2018-04-01T01:43:52.0000000Z,2017-01-07T09:40:57.0000000Z,Covesting,1
947,HVCO,2018-04-01,2018-04-01T03:19:19.7341306Z,2017-03-14T20:57:34.8012117Z,2018-04-01T03:19:19.7341306Z,2017-03-14T20:57:34.8012117Z,2017-02-20,9,34686.0,2018-04-01T02:31:33.0000000Z,2017-02-20T08:36:53.0000000Z,High Voltage,1
948,BAS,2018-04-01,2018-04-01T01:18:52.7493421Z,2017-08-11T12:20:42.3805349Z,2018-03-31T15:18:07.8963165Z,2017-08-11T12:20:42.3805349Z,2017-08-10,1,34390.0,2018-03-31T15:02:48.6970000Z,2017-08-10T20:57:27.5800000Z,BitAsean,1
949,MNM,2018-04-01,2018-04-01T03:22:58.1207678Z,2017-03-14T20:18:53.1749991Z,2018-04-01T02:22:17.6603234Z,2017-03-14T20:18:53.1749991Z,2016-06-14,13,34308.0,2018-03-31T08:14:54.0000000Z,2016-06-14T02:57:05.0000000Z,Mineum,1
950,BPT,2018-04-01,2018-04-01T01:38:50.9400000Z,2018-02-28T00:01:25.1550000Z,2018-04-01T01:38:50.9400000Z,2018-02-28T00:01:25.1550000Z,2018-02-27,2,34237.0,2018-04-01T01:37:06.0000000Z,2018-02-27T23:39:02.0000000Z,Blockport,1
951,TRCT,2018-04-01,2018-04-01T02:33:09.7292638Z,2017-12-28T21:50:12.4829466Z,2018-04-01T02:30:09.6123039Z,2017-12-28T21:50:12.4829466Z,2017-12-15,3,33861.0,2018-04-01T02:06:10.0000000Z,2017-12-15T16:31:11.0000000Z,Tracto,1
952,BTCM,2018-04-01,2018-04-01T02:30:34.6884946Z,2017-10-31T22:24:14.9858111Z,2018-04-01T02:30:34.6884946Z,2017-10-31T22:24:14.9858111Z,2017-10-31,6,33651.0,2018-04-01T02:22:50.0000000Z,2017-11-03T17:00:32.0000000Z,BTCMoon,1
953,CFT,2018-04-01,2018-04-01T00:41:45.5697034Z,2017-06-15T18:04:53.6422001Z,2018-03-28T23:59:08.3288631Z,2017-06-15T18:04:53.6422001Z,2017-06-15,4,33400.0,2018-03-27T22:08:54.0000000Z,2017-06-17T12:59:02.0000000Z,CryptoForecast,1
954,CME,2018-04-01,2018-04-01T03:00:11.0590694Z,2017-03-18T23:53:34.2182946Z,2018-04-01T03:00:11.0590694Z,2017-03-18T23:53:34.2182946Z,2017-02-27,6,33023.0,2018-03-31T22:25:12.0000000Z,2017-02-27T14:05:44.0000000Z,Cashme,1
955,BUB,2018-04-01,2018-04-01T02:55:58.4043667Z,2017-03-18T22:58:18.1242239Z,2018-04-01T02:14:49.5993307Z,2017-03-18T22:58:18.1242239Z,2017-01-23,6,32633.0,2018-03-31T14:02:10.0000000Z,2017-01-23T06:44:35.0000000Z,Bubble,1
956,TCT,2018-04-01,2018-04-01T02:14:31.4771563Z,2018-01-23T02:46:06.1177977Z,2018-04-01T02:14:31.4771563Z,2018-01-23T02:45:12.6102110Z,2018-01-22,3,32537.0,2018-04-01T00:56:34.0000000Z,2018-01-22T11:04:36.0000000Z,TokenClub,1
957,BUZZ,2018-04-01,2018-04-01T02:41:00.4365915Z,2017-03-19T00:57:16.7813463Z,2018-04-01T02:41:00.4365915Z,2017-03-19T00:57:16.7813463Z,2017-03-14,7,32517.0,2018-04-01T02:22:13.0000000Z,2017-03-14T20:06:09.0000000Z,BuzzCoin,1
958,TIE,2018-04-01,2018-04-01T03:46:45.2985993Z,2017-12-28T21:53:41.7981523Z,2018-04-01T03:06:04.1259052Z,2017-12-28T21:53:41.7981523Z,2017-12-28,8,32497.0,2018-04-01T02:33:38.0000000Z,2017-12-28T01:46:35.0000000Z,TIES Network,1
959,WOMEN,2018-04-01,2018-04-01T03:36:20.4855743Z,2017-07-17T19:42:28.3693948Z,2018-04-01T03:36:20.4855743Z,2017-07-17T19:42:28.3693948Z,2017-07-17,7,32249.0,2018-04-01T03:12:02.0000000Z,2017-07-30T08:55:05.0000000Z,WomenCoin,1
960,CRAVE,2018-04-01,2018-04-01T02:53:41.5233425Z,2017-03-18T23:54:49.9533395Z,2018-04-01T02:53:41.5233425Z,2017-03-18T23:54:49.9533395Z,2015-03-27,19,32212.0,2018-04-01T00:02:44.0000000Z,2015-03-27T12:26:17.0000000Z,Crave,1
961,DEUS,2018-04-01,2018-04-01T00:55:39.8470544Z,2017-04-12T23:56:44.5045412Z,2018-04-01T00:42:41.9657491Z,2017-04-12T23:56:44.5045412Z,2017-04-12,7,32180.0,2018-03-31T20:28:44.0000000Z,2017-04-12T14:44:35.0000000Z,DeusCoin,1
962,KDC,2018-04-01,2018-04-01T00:37:03.8980770Z,2017-01-13T22:25:01.5845639Z,2018-04-01T00:24:40.6135323Z,2017-01-13T22:25:01.5845639Z,2016-07-19,5,32105.0,2018-03-30T12:55:34.0000000Z,2016-07-19T09:24:29.0000000Z,KlondikeCoin,1
963,BKX,2018-04-01,2018-04-01T02:05:32.0853923Z,2018-02-27T12:27:47.8934223Z,2018-04-01T02:09:53.4708976Z,2018-02-27T08:44:33.6785785Z,2018-02-27,3,32101.0,2018-04-01T01:52:16.0000000Z,2018-02-27T11:59:32.0000000Z,Bankex,1
964,IPC,2018-04-01,2018-04-01T02:10:55.5648399Z,2018-01-23T02:53:52.6698093Z,2018-04-01T02:11:02.3637876Z,2018-01-23T02:45:12.6102110Z,2018-01-22,3,32041.0,2018-04-01T01:22:45.0000000Z,2018-01-22T11:13:49.0000000Z,IPChain,1
965,SDRN,2018-04-01,2018-04-01T00:49:30.6026799Z,2017-10-17T09:38:18.1607796Z,2018-04-01T00:46:27.4325232Z,2017-10-17T09:38:18.1607796Z,2017-10-17,3,31977.0,2018-03-31T22:06:57.0000000Z,2017-10-19T04:53:59.0000000Z,Senderon,1
966,ELIX,2018-04-01,2018-04-01T01:45:02.3431510Z,2018-01-24T00:52:58.0149616Z,2018-04-01T01:45:02.3431510Z,2018-01-24T00:52:58.0149616Z,2018-01-24,4,31845.0,2018-04-01T01:30:52.0000000Z,2018-01-25T00:02:39.0000000Z,Elixir,1
967,MONETA,2018-04-01,2018-04-01T03:44:53.2583468Z,2017-03-19T00:20:02.3169036Z,2018-04-01T03:39:58.8640330Z,2017-03-19T00:20:02.3169036Z,2017-03-02,6,31833.0,2018-03-31T18:17:52.0000000Z,2017-03-02T05:23:30.0000000Z,Moneta,1
968,ANC,2018-01-09,2018-01-09T06:25:50.3071450Z,2017-06-28T19:52:53.8048334Z,2018-01-09T00:02:43.5604799Z,2017-06-28T19:52:53.8048334Z,2017-06-25,2,31583.0,2017-07-25T02:25:05.0000000Z,2017-06-25T08:59:59.0000000Z,Anoncoin,1
969,ATN,2018-03-31,2018-03-31T23:09:00.8300000Z,2018-01-24T00:45:56.2452281Z,2018-03-31T23:01:28.5870000Z,2018-01-24T00:45:56.2452281Z,2018-01-21,3,31435.0,2018-03-31T14:16:17.7970000Z,2018-01-21T15:13:46.8130000Z,ATN,1
970,INSANE,2018-04-01,2018-04-01T03:17:29.1554856Z,2017-03-19T00:18:48.8943960Z,2018-04-01T03:17:29.1554856Z,2017-03-19T00:18:48.8943960Z,2017-03-13,6,31417.0,2018-03-31T22:17:58.0000000Z,2017-03-13T04:03:48.0000000Z,InsaneCoin,1
971,DIEM,2018-03-09,2018-03-09T23:36:52.0358691Z,2016-05-29T15:05:07.0327672Z,2018-03-09T23:34:53.1290000Z,2016-06-12T11:53:38.1523879Z,2016-05-29,2,31197.0,2018-03-09T22:49:43.8640000Z,2016-05-29T15:06:26.0000000Z,Diem,1
972,LEDU,2018-04-01,2018-04-01T04:35:59.2418336Z,2018-02-28T12:37:07.5710589Z,2018-04-01T04:38:02.7932723Z,2018-02-28T12:37:07.5710589Z,2018-02-28,3,31021.0,2018-04-01T02:29:48.0000000Z,2018-03-02T06:36:49.0000000Z,Education Eco...,1
973,DRXNE,2018-04-01,2018-04-01T00:45:44.0044171Z,2017-08-09T04:52:46.3889627Z,2018-04-01T00:45:44.0044171Z,2017-08-09T04:52:46.3889627Z,2017-08-08,3,30702.0,2018-03-31T20:28:15.0000000Z,2017-08-08T17:43:32.0000000Z,DROXNE,1
974,TIC,2017-08-13,2017-08-13T07:26:31.5624698Z,2017-03-18T23:00:48.4489235Z,2017-08-13T07:16:30.1264162Z,2017-03-18T23:00:48.4489235Z,2017-03-01,4,30658.0,2017-08-04T04:47:07.0000000Z,2017-03-01T03:55:31.0000000Z,True Investment Coin,1
975,COFI,2018-04-01,2018-04-01T01:39:59.7810000Z,2018-02-01T15:09:40.1895341Z,2018-04-01T01:39:59.7810000Z,2018-02-01T15:09:40.1895341Z,2018-02-01,4,30499.0,2018-04-01T01:38:22.0000000Z,2018-02-01T12:43:40.0000000Z,CoinFi,1
976,ELM,2018-04-01,2018-04-01T01:14:54.8432191Z,2017-10-08T00:12:15.5369805Z,2018-04-01T01:12:10.8520520Z,2017-10-08T00:12:15.5369805Z,2017-10-08,8,30467.0,2018-04-01T00:39:31.8290000Z,2017-10-11T20:59:09.0000000Z,Elements,1
977,VOYA,2018-04-01,2018-04-01T04:18:56.9783547Z,2017-03-18T23:47:41.7321362Z,2018-04-01T04:18:56.9783547Z,2017-03-18T23:47:41.7321362Z,2017-03-05,6,30273.0,2018-03-31T17:52:37.0000000Z,2017-03-05T05:08:44.0000000Z,Voyacoin,1
978,BITCNY,2018-03-09,2018-03-09T23:36:52.0202420Z,2016-05-29T15:05:07.0327672Z,2018-03-09T23:36:50.8482441Z,2016-06-12T11:53:38.1523879Z,2014-11-20,4,29586.0,2018-03-09T22:42:45.8720000Z,2014-11-20T17:58:52.0000000Z,bitCNY,1
979,DGPT,2018-04-01,2018-04-01T00:41:50.6031854Z,2017-11-22T11:43:11.4884224Z,2018-04-01T00:32:46.1431608Z,2017-11-22T11:43:11.4884224Z,2017-11-22,3,29551.0,2018-03-31T23:19:52.0000000Z,2017-12-01T19:27:45.0000000Z,DigiPulse,1
980,HC,2018-04-01,2018-04-01T00:56:29.8932898Z,2017-11-28T12:52:58.6971168Z,2018-04-01T00:56:29.8932898Z,2017-11-28T12:52:58.6971168Z,2017-11-26,4,29489.0,2018-03-31T22:45:04.0000000Z,2017-11-26T18:27:05.0000000Z,Harvest Maste...,1
981,SCORE,2018-04-01,2018-04-01T00:15:54.2743116Z,2017-03-14T20:31:05.7240774Z,2018-03-31T19:47:17.1200000Z,2017-03-14T20:31:05.7240774Z,2017-03-03,5,29176.0,2017-12-26T06:05:42.0000000Z,2017-03-03T01:03:58.0000000Z,Scorecoin,1
982,EB3,2017-09-06,2017-09-06T02:23:35.0931458Z,2017-03-14T20:36:03.9589450Z,2017-09-06T02:23:35.0931458Z,2017-03-14T20:36:03.9589450Z,2017-03-14,4,28787.0,2017-09-05T22:04:27.0000000Z,2017-03-20T07:19:40.0000000Z,EB3 Coin,1
983,CNX,2018-04-01,2018-04-01T03:04:41.6744576Z,2017-09-14T21:45:45.7470099Z,2018-04-01T03:04:41.6744576Z,2017-09-14T21:45:45.7470099Z,2017-09-14,7,28681.0,2018-03-31T21:23:09.0000000Z,2017-09-22T07:42:34.0000000Z,Peoples Bank Dollar,0
984,GEERT,2018-04-01,2018-04-01T00:45:15.5818668Z,2017-03-18T23:08:14.5266351Z,2018-03-31T15:05:59.9675281Z,2017-03-18T23:08:14.5266351Z,2017-03-13,4,28671.0,2018-03-30T14:26:38.0000000Z,2017-03-13T18:31:52.0000000Z,GeertCoin,1
985,ALTCOM,2018-04-01,2018-04-01T02:38:33.6865085Z,2017-10-31T15:03:49.3085734Z,2018-04-01T02:38:33.6865085Z,2017-10-31T15:03:49.3085734Z,2017-10-17,6,27962.0,2018-04-01T01:08:01.0000000Z,2017-10-17T08:45:09.0000000Z,AltCommunity ...,1
986,MBRS,2018-04-01,2018-04-01T00:49:51.6038118Z,2017-08-29T23:13:14.1374115Z,2018-04-01T00:53:52.9071987Z,2017-08-29T23:13:14.1374115Z,2017-08-28,3,27706.0,2018-03-31T14:14:08.0000000Z,2017-08-28T09:51:31.0000000Z,Embers,1
987,TODAY,2018-04-01,2018-04-01T04:14:41.1176583Z,2017-03-18T23:16:48.9900294Z,2018-04-01T04:05:45.9275877Z,2017-03-18T23:16:48.9900294Z,2017-03-12,6,27428.0,2018-04-01T02:23:36.0000000Z,2017-03-12T17:35:42.0000000Z,TodayCoin,1
988,MOJO,2018-04-01,2018-04-01T03:27:35.7657695Z,2017-03-18T22:57:53.4346456Z,2018-04-01T03:27:35.7657695Z,2017-03-18T22:57:53.4346456Z,2017-03-13,12,27416.0,2018-04-01T00:59:19.0000000Z,2017-03-13T18:50:09.0000000Z,MojoCoin,1
989,ESC,2018-04-01,2018-04-01T03:11:06.2362557Z,2017-03-18T23:43:30.1678842Z,2018-04-01T03:10:54.5452721Z,2017-03-18T23:43:30.1678842Z,2017-03-01,9,27213.0,2018-03-31T22:02:40.0000000Z,2017-03-01T17:48:55.0000000Z,Escroco,1
990,BIOB,2018-04-01,2018-04-01T02:29:19.7869295Z,2017-03-18T23:59:34.5596670Z,2018-04-01T02:29:19.7869295Z,2017-03-18T23:59:34.5596670Z,2017-03-18,6,27131.0,2018-04-01T01:10:26.0000000Z,2017-03-18T18:09:10.0000000Z,BioBar,1
991,Q2C,2018-04-01,2018-04-01T00:40:04.2111336Z,2017-03-14T20:22:53.7290641Z,2018-04-01T00:40:04.2111336Z,2017-03-14T20:22:53.7290641Z,2016-10-28,4,27019.0,2018-03-31T12:28:17.0000000Z,2016-10-28T07:14:58.0000000Z,QubitCoin,1
992,DRPU,2018-04-01,2018-04-01T01:26:45.2268178Z,2017-12-02T07:05:38.1218176Z,2018-04-01T00:45:58.2337150Z,2017-12-02T07:05:38.1218176Z,2017-12-02,3,26673.0,2018-03-31T22:41:57.0000000Z,2017-12-02T18:47:34.1790000Z,DRP Utility,1
993,BEZ,2018-04-01,2018-04-01T01:22:51.0479363Z,2018-02-22T00:40:00.5350232Z,2018-04-01T01:22:51.0479363Z,2018-02-22T00:40:00.5350232Z,2018-02-21,3,26602.0,2018-04-01T00:10:26.8660000Z,2018-02-21T21:08:40.8010000Z,Bezop,1
994,FLIXX,2018-04-01,2018-04-01T01:56:37.6521721Z,2017-12-28T21:44:37.0207708Z,2018-04-01T01:50:56.7091407Z,2017-12-28T21:44:37.0207708Z,2017-12-28,4,26542.0,2018-04-01T00:17:45.0000000Z,2017-12-28T21:07:26.0000000Z,Flixxo,1
995,NAMO,2018-04-01,2018-04-01T00:38:49.8607024Z,2017-08-16T21:36:12.4654205Z,2018-04-01T00:38:49.8607024Z,2017-08-16T21:36:12.4654205Z,2017-08-16,7,26426.0,2018-03-31T23:23:05.0000000Z,2017-08-16T18:37:37.0000000Z,NamoCoin,1
996,SPHTX,2018-04-01,2018-04-01T03:24:04.2847039Z,2018-01-24T00:27:27.6036614Z,2018-04-01T02:27:37.6734565Z,2018-01-24T00:27:27.6036614Z,2018-01-24,10,26385.0,2018-04-01T00:36:03.0000000Z,2018-01-24T11:35:48.0000000Z,SophiaTX,1
997,ADCN,2018-04-01,2018-04-01T01:35:42.5629528Z,2017-03-14T20:09:53.3518629Z,2018-04-01T02:42:49.3438384Z,2017-03-14T20:09:53.3518629Z,2016-03-16,11,26316.0,2018-04-01T01:36:59.0000000Z,2016-03-16T14:38:20.0000000Z,Asiadigicoin,1
998,AV,2018-04-01,2018-04-01T02:46:28.8687586Z,2017-03-19T00:27:17.0787952Z,2018-04-01T02:46:28.8687586Z,2017-03-19T00:27:17.0787952Z,2017-03-18,6,26311.0,2018-04-01T00:49:43.0000000Z,2017-03-18T11:10:14.0000000Z,AvatarCoin,1
999,CBD,2018-04-01,2018-04-01T02:46:10.2734688Z,2017-03-14T20:27:14.2477162Z,2018-04-01T02:46:10.2734688Z,2017-03-14T20:27:14.2477162Z,2016-11-04,10,26283.0,2018-03-31T15:00:46.0000000Z,2016-11-04T18:15:50.0000000Z,CBD Crystals,1
1000,ELITE,2018-04-01,2018-04-01T02:32:13.9766387Z,2017-10-31T17:20:16.8187603Z,2018-04-01T02:32:13.9766387Z,2017-10-31T17:20:16.8187603Z,2017-10-29,6,26149.0,2018-03-31T17:34:26.0000000Z,2017-10-29T12:25:18.0000000Z,Ethereum Lite,1
1001,HDLB,2018-04-01,2018-04-01T00:47:14.7036555Z,2017-09-26T05:22:06.6202724Z,2018-04-01T00:42:42.8857466Z,2017-09-26T05:22:06.6202724Z,2017-09-26,3,26091.0,2018-04-01T00:41:27.0000000Z,2017-09-26T10:22:51.0000000Z,HODL Bucks,1
1002,XCO,2018-04-01,2018-04-01T04:27:50.4986582Z,2017-03-19T00:10:33.0720273Z,2018-04-01T04:27:50.4986582Z,2017-03-19T00:10:33.0720273Z,2017-02-05,10,26090.0,2018-04-01T00:31:24.0000000Z,2017-02-05T17:48:57.0000000Z,X-Coin,1
1003,EL,2018-04-01,2018-04-01T01:53:44.2663702Z,2017-03-18T22:51:04.9298612Z,2018-04-01T01:53:44.2663702Z,2017-03-14T20:50:10.9075143Z,2016-07-15,9,26020.0,2018-04-01T01:01:10.0000000Z,2016-07-15T21:51:41.0000000Z,Elcoin,1
1004,CCRB,2018-04-01,2018-04-01T01:53:14.7602113Z,2017-03-14T20:48:40.1771457Z,2018-04-01T01:53:14.7602113Z,2017-03-14T20:48:40.1771457Z,2016-12-26,6,25952.0,2018-04-01T01:22:30.0000000Z,2016-12-26T22:07:43.0000000Z,CryptoCarbon,1
1005,SYNC,2018-03-09,2018-03-09T23:36:52.2077617Z,2016-05-29T15:05:07.0483915Z,2018-03-09T21:58:31.6320000Z,2016-06-12T11:53:38.1680117Z,2016-05-29,1,25873.0,2018-03-09T23:15:10.4960000Z,2016-05-29T19:42:50.0000000Z,Sync,1
1006,NTO,2018-04-01,2018-04-01T01:16:48.6845635Z,2017-09-13T00:44:05.0769991Z,2018-04-01T01:16:48.6845635Z,2017-09-13T00:44:05.0769991Z,2017-09-12,3,25777.0,2018-03-31T21:42:52.8420000Z,2017-09-12T18:35:37.2490000Z,Fujinto,1
1007,UNI,2018-04-01,2018-04-01T04:10:11.7385236Z,2017-04-20T11:15:48.0246460Z,2018-04-01T04:10:11.7385236Z,2017-04-20T11:15:48.0246460Z,2017-04-20,6,25725.0,2018-04-01T03:03:33.0000000Z,2017-04-20T06:43:15.0000000Z,Universe,1
1008,FIL,2018-04-01,2018-04-01T01:20:07.8772510Z,2017-12-28T21:52:55.7722366Z,2018-04-01T01:20:07.8772510Z,2017-12-28T21:52:55.7722366Z,2017-12-28,1,25709.0,2018-04-01T00:46:43.0000000Z,2017-12-28T18:53:49.0000000Z,Filecoin [Fut...,1
1009,DRP,2018-04-01,2018-04-01T00:36:51.6719945Z,2017-08-15T23:08:12.3267179Z,2018-04-01T00:36:51.6719945Z,2017-08-15T23:08:12.3267179Z,2017-08-15,3,25647.0,2018-03-31T22:10:40.0000000Z,2017-11-12T03:46:41.0000000Z,DCORP,1
1010,PIX,2018-04-01,2018-04-01T02:33:59.0176306Z,2017-09-28T03:25:20.5720897Z,2018-04-01T02:12:15.6646854Z,2017-09-28T03:25:20.5720897Z,2017-09-19,6,25508.0,2018-04-01T01:05:51.9460000Z,2017-09-19T13:55:35.0000000Z,Lampix,1
1011,HEAT,2018-04-01,2018-04-01T00:53:42.5154915Z,2017-03-14T20:04:29.2944714Z,2018-04-01T00:46:59.6774122Z,2017-03-14T20:04:29.2944714Z,2016-08-11,7,25432.0,2018-03-31T19:09:53.0000000Z,2016-08-11T11:24:58.0000000Z,HEAT,1
1012,SOUL,2018-04-01,2018-04-01T04:08:40.1328028Z,2017-03-18T23:39:05.9089656Z,2018-04-01T04:08:40.1328028Z,2017-03-18T23:39:05.9089656Z,2017-02-10,6,25181.0,2018-04-01T01:21:17.0000000Z,2017-02-10T15:26:35.0000000Z,SoulCoin,1
1013,GRWI,2018-04-01,2018-04-01T00:48:09.0445315Z,2017-07-31T04:54:04.4289951Z,2018-04-01T00:48:09.0445315Z,2017-07-31T04:54:04.4289951Z,2017-07-31,7,24797.0,2018-03-31T22:55:59.0000000Z,2017-08-07T01:12:16.0000000Z,Growers Inter...,1
1014,SLFI,2018-04-01,2018-04-01T03:24:13.9081586Z,2017-03-19T00:47:17.4058948Z,2018-04-01T02:57:03.2776262Z,2017-03-19T00:47:17.4058948Z,2017-01-25,6,24735.0,2018-04-01T00:02:57.0000000Z,2017-01-25T23:36:20.0000000Z,Selfiecoin,1
1015,MILO,2018-04-01,2018-04-01T03:13:54.3561046Z,2017-03-20T19:36:19.2470067Z,2018-04-01T03:13:54.3561046Z,2017-03-20T19:36:19.2470067Z,2017-03-20,7,24685.0,2018-03-31T09:24:50.0000000Z,2017-03-20T15:45:44.0000000Z,MiloCoin,1
1016,MKR,2018-04-01,2018-04-01T02:11:35.3016634Z,2017-12-28T21:52:05.9697016Z,2018-04-01T02:11:35.3016634Z,2017-12-28T21:52:05.9697016Z,2017-12-28,5,24668.0,2018-04-01T00:53:07.0000000Z,2017-12-29T01:39:50.0000000Z,Maker,1
1017,FYP,2018-04-01,2018-04-01T01:27:29.8604688Z,2017-08-03T10:09:06.7192188Z,2018-03-31T23:07:50.7198723Z,2017-08-03T10:09:06.7192188Z,2017-07-28,1,24184.0,2018-03-31T22:29:00.6540000Z,2017-07-28T10:40:51.7530000Z,FlypMe,1
1018,BTDX,2018-04-01,2018-04-01T00:52:40.4139701Z,2017-10-15T12:40:59.4485119Z,2018-04-01T00:52:40.4139701Z,2017-10-15T12:40:59.4485119Z,2017-10-15,4,24075.0,2018-03-31T19:07:03.0000000Z,2017-10-18T01:02:20.0000000Z,Bitcloud,1
1019,XFT,2018-04-01,2018-04-01T00:51:36.3341871Z,2017-08-30T23:13:41.8717880Z,2018-04-01T00:51:36.3341871Z,2017-08-30T23:13:41.8717880Z,2017-08-30,3,24055.0,2018-04-01T00:25:19.0000000Z,2017-09-01T13:15:35.0000000Z,Footy Cash,1
1020,SCL,2018-04-01,2018-04-01T03:59:44.5959536Z,2017-10-07T17:12:15.8558631Z,2018-04-01T03:59:44.5959536Z,2017-10-07T17:12:15.8558631Z,2017-10-07,12,23983.0,2018-03-31T22:14:06.0000000Z,2017-10-08T21:05:34.0000000Z,Social,1
1021,FAZZ,2018-04-01,2018-04-01T03:16:03.7409666Z,2017-04-20T10:59:07.8713017Z,2018-04-01T03:16:03.7409666Z,2017-04-20T10:59:07.8713017Z,2017-04-20,11,23750.0,2018-03-31T23:28:09.0000000Z,2017-04-20T08:18:18.0000000Z,Fazzcoin,1
1022,XBL,2018-04-01,2018-04-01T00:48:39.2505309Z,2017-09-29T09:22:26.4034269Z,2018-04-01T00:48:39.2505309Z,2017-09-29T09:22:26.4034269Z,2017-09-27,5,23550.0,2018-04-01T00:38:23.0000000Z,2017-09-27T09:28:05.0000000Z,Billionaire T...,1
1023,ZSE,2018-04-01,2018-04-01T00:42:08.8025455Z,2017-03-23T12:39:26.4285638Z,2018-04-01T00:05:47.9888202Z,2017-03-23T12:39:26.4285638Z,2017-03-23,5,23448.0,2018-03-31T23:07:58.0000000Z,2017-03-24T02:55:13.0000000Z,ZSEcoin,1
1024,MAGN,2018-04-01,2018-04-01T00:47:32.6728841Z,2017-07-21T02:30:54.8060724Z,2018-03-31T23:15:50.1712065Z,2017-07-21T02:30:54.8060724Z,2017-07-21,3,23439.0,2018-03-31T20:37:38.0000000Z,2017-07-28T12:24:53.0000000Z,Magnetcoin,1
1025,ELE,2018-04-01,2018-04-01T03:02:18.8864907Z,2017-03-14T20:41:37.7188528Z,2018-04-01T03:02:18.8864907Z,2017-03-14T20:14:02.4397618Z,2016-08-12,11,23418.0,2018-03-31T21:31:13.7020000Z,2016-08-12T21:07:24.0000000Z,Elementrem,1
1026,HPB,2018-04-01,2018-04-01T01:44:51.8450000Z,2018-01-24T00:48:32.6046891Z,2018-04-01T01:44:51.8450000Z,2018-01-24T00:48:32.6046891Z,2018-01-14,3,23163.0,2018-04-01T01:29:28.0000000Z,2018-01-14T19:33:53.9460000Z,High Performa...,1
1027,AURS,2018-04-01,2018-04-01T00:53:20.9914956Z,2017-08-19T15:29:25.3650519Z,2018-04-01T00:53:20.9914956Z,2017-08-19T15:29:25.3650519Z,2017-08-19,7,23157.0,2018-03-31T23:24:51.0000000Z,2017-08-20T07:19:26.0000000Z,Aureus,1
1028,UQC,2018-04-01,2018-04-01T02:01:18.9540218Z,2017-12-28T21:42:14.0128586Z,2018-04-01T02:01:18.9540218Z,2017-12-28T21:42:14.0128586Z,2017-12-28,6,22927.0,2018-04-01T00:07:07.0000000Z,2017-12-28T20:57:48.0000000Z,Uquid Coin,1
1029,XIN,2018-04-01,2018-04-01T04:36:25.9587817Z,2017-03-24T02:45:00.7216852Z,2018-04-01T04:10:14.8024105Z,2017-03-24T02:45:00.7216852Z,2017-03-24,11,22879.0,2018-04-01T04:23:19.0000000Z,2017-03-24T02:20:25.0000000Z,Infinity Econ...,1
1030,DTR,2018-04-01,2018-04-01T01:58:31.1164184Z,2017-12-28T21:57:24.8533728Z,2018-04-01T01:58:31.1164184Z,2017-12-28T21:57:24.8533728Z,2017-12-28,2,22649.0,2018-04-01T01:39:26.0000000Z,2017-12-28T20:54:11.0000000Z,Dynamic Tradi...,1
1031,CAS,2018-04-01,2018-04-01T01:25:58.8894164Z,2018-02-08T00:04:44.6847707Z,2018-04-01T01:25:58.8894164Z,2018-02-08T00:04:44.6847707Z,2018-02-06,3,22406.0,2018-04-01T01:20:04.7500000Z,2018-02-06T03:59:58.5300000Z,Cashaa,1
1032,MAVRO,2018-04-01,2018-04-01T03:23:49.2672840Z,2017-03-23T21:31:49.0184770Z,2018-04-01T03:23:49.2672840Z,2017-03-23T21:31:49.0184770Z,2017-03-23,6,22214.0,2018-03-31T20:09:09.0000000Z,2017-03-23T18:48:53.0000000Z,Mavro,1
1033,VTL,2018-04-01,2018-04-01T04:15:05.1974061Z,2017-03-14T20:23:04.8991076Z,2018-04-01T04:15:05.1974061Z,2017-03-14T20:23:04.8991076Z,2017-02-10,10,22212.0,2018-04-01T00:19:35.0000000Z,2017-02-10T16:05:47.0000000Z,VitalAir,1
